division,name,city,gender,age,official,bib,overall,state,genderdiv,net,country
3181     / 3877,"Raulli, Joe",Liverpool,M,47,290.77,8118,12376    / 16743,NY,8062     / 10504,285.02,USA
68       / 3697,"Tracht, Erin E.",San Luis Obispo,F,23,202.85,8120,1305     / 16743,CA,89       / 6239,197.75,USA
2023     / 3877,"Allison, Mark R.",Victoria,M,45,246.10,8122,6447     / 16743,BC,5003     / 10504,240.62,CAN
2116     / 3877,"Jenner, Ed L.",Vestal,M,49,249.08,8123,6868     / 16743,NY,5221     / 10504,242.68,USA
157      / 3697,"Cyra, Monica M.",Middleboro,F,20,214.77,8125,2266     / 16743,MA,209      / 6239,209.48,USA
692      / 2037,"Lee, Jong Kun",Seoul,M,55,250.68,8126,7108     / 16743,,5341     / 10504,245.47,KOR
103      / 1982,"Mann, Karen E.",Ringgold,F,41,226.48,8127,3545     / 16743,GA,487      / 6239,221.85,USA
1632     / 3697,"Sammann, Amanda",New York,F,25,257.50,8128,8057     / 16743,NY,2212     / 6239,251.42,USA
2005     / 3877,"Rotondo, Russell E.",Knoxville,M,46,245.72,8129,6388     / 16743,TN,4963     / 10504,239.38,USA
142      / 1982,"Anderson, Donna M.",Brookfield,F,49,234.30,8130,4572     / 16743,CT,764      / 6239,228.70,USA
1123     / 3877,"Wilber, Thomas E.",Columbia Crossroads,M,48,227.65,8131,3688     / 16743,PA,3162     / 10504,223.63,USA
867      / 3995,"Mc Dowell, Daniel J.",Fayetteville,M,36,203.90,8132,1371     / 16743,WV,1278     / 10504,197.67,USA
1092     / 3877,"Crank, John D.",Greenwood,M,44,226.95,8133,3593     / 16743,IN,3092     / 10504,221.03,USA
1229     / 3877,"Swain, Andrew J.",Tiburon,M,48,230.07,8135,4002     / 16743,CA,3383     / 10504,223.75,USA
958      / 2037,"Piccirilli, Michael J.",Cranston,M,50,264.42,8136,9075     / 16743,RI,6362     / 10504,258.00,USA
1528     / 1982,"Keiko, Asano",Sapporo,F,49,303.18,8137,13450    / 16743,,4760     / 6239,297.30,JPN
481      / 2037,"Blackbourn, Gary M.",Medina,M,53,241.60,8138,5709     / 16743,WA,4549     / 10504,236.58,USA
696      / 3697,"Lazarus, Erica E.",Jupiter,F,25,236.57,8139,4918     / 16743,FL,873      / 6239,231.18,USA
2089     / 3877,"Malm, Charles",Naperville,M,45,248.47,8140,6766     / 16743,IL,5165     / 10504,242.00,USA
3348     / 3877,"Dipiro, Joseph T.",North Augusta,M,48,300.72,8141,13258    / 16743,SC,8574     / 10504,294.78,USA
1511     / 3877,"Goldfarb, Paul",Toronto,M,45,235.43,8142,4743     / 16743,ON,3929     / 10504,229.35,CAN
140      / 3697,"Chiaverini, Jessica",Laguna Niguel,F,34,212.82,8144,2098     / 16743,CA,183      / 6239,207.25,USA
178      / 3697,"Meyer, Rebecca J.",Fort Calhoun,F,22,217.32,8146,2486     / 16743,NE,234      / 6239,211.38,USA
3388     / 3877,"Lucas, Alan",Dayton,M,46,303.50,8147,13476    / 16743,OH,8701     / 10504,288.23,USA
99       / 1982,"Newman, Zanne",Champaign,F,40,226.17,8148,3492     / 16743,IL,469      / 6239,219.90,USA
2609     / 3877,"Collins, Daniel T.",Cass City,M,47,264.38,8150,9070     / 16743,MI,6361     / 10504,258.53,USA
612      / 3697,"Noell, Elizabeth E.",Atlanta,F,33,234.33,8151,4577     / 16743,GA,766      / 6239,228.12,USA
290      / 3697,"Miller, Stephanie",Sidney,F,24,223.05,8152,3132     / 16743,OH,377      / 6239,217.70,USA
689      / 2037,"Han, Kyu Sik",Seoul,M,52,250.62,8153,7098     / 16743,,5332     / 10504,244.40,KOR
2336     / 3877,"Williams, Homer S. Jr.",Stow,M,45,255.73,8155,7798     / 16743,OH,5707     / 10504,250.72,USA
1118     / 2037,"Jardine, Dick",Keene,M,50,271.10,8156,10065    / 16743,NH,6861     / 10504,264.80,USA
2752     / 3877,"Creighton, Denton",Toronto,M,48,269.68,8157,9864     / 16743,ON,6749     / 10504,263.55,CAN
1601     / 3877,"Quinn, Kevin J.",Woodford,M,49,237.32,8158,5049     / 16743,VT,4127     / 10504,231.10,USA
917      / 3697,"Udell, Melinda D.",Buffalo,F,26,241.67,8159,5721     / 16743,NY,1165     / 6239,234.53,USA
1481     / 3877,"Mc Clellan, Brian",Highlands,M,47,234.87,8160,4658     / 16743,NC,3875     / 10504,228.82,USA
1198     / 3697,"Dadagian-O'Rourke, Laura E.",Marion,F,39,248.12,8161,6707     / 16743,MA,1567     / 6239,242.28,USA
443      / 3697,"Millen, Ann E.",West Point,F,22,228.53,8163,3805     / 16743,NY,561      / 6239,222.15,USA
616      / 3697,"Larson, Karen D.",Lino Lakes,F,36,234.48,8164,4602     / 16743,MN,772      / 6239,228.97,USA
1642     / 3877,"Barry, Martin J.",Clinton,M,47,238.08,8165,5167     / 16743,MA,4200     / 10504,231.80,USA
2150     / 3877,"Tahear, Emmanuel A.",Winfield,M,46,250.15,8166,7020     / 16743,IL,5292     / 10504,244.95,USA
903      / 3697,"Kendrick, Jodie L.",Thunder Bay,F,35,241.35,8167,5665     / 16743,ON,1148     / 6239,235.82,CAN
357      / 3697,"Zuill, Gail L.",Toronto,F,36,225.98,8168,3474     / 16743,ON,460      / 6239,219.73,CAN
613      / 3697,"Nicholson, Molly",Boulder,F,33,234.42,8169,4593     / 16743,CO,769      / 6239,228.53,USA
850      / 2037,"Beddoe, Wayne R.",Saratoga Springs,M,51,258.88,8170,8255     / 16743,NY,5946     / 10504,253.20,USA
808      / 3697,"Stevens, Hallie",Los Angeles,F,26,238.87,8171,5292     / 16743,CA,1018     / 6239,233.95,USA
2154     / 3877,"Rayner, Bruce C.",Holliston,M,46,250.30,8172,7040     / 16743,MA,5304     / 10504,244.05,USA
1558     / 3877,"Sklarek, Howard M.",Southampton,M,48,236.42,8173,4896     / 16743,NY,4027     / 10504,230.02,USA
1748     / 3877,"Rush, Mark T.",Georgetown,M,47,240.10,8174,5504     / 16743,ON,4420     / 10504,234.27,CAN
1564     / 2037,"Cochran, James C. Jr.",Bellaire,M,50,296.88,8175,12932    / 16743,OH,8370     / 10504,291.62,USA
551      / 3697,"Davis, Kim A.",Lexington,F,33,232.32,8176,4328     / 16743,KY,694      / 6239,226.45,USA
2724     / 3877,"Siller, Tom J.",Fort Collins,M,47,268.58,8178,9688     / 16743,CO,6672     / 10504,262.78,USA
193      / 3697,"Craig, Karen J.",Burlington,F,25,218.13,8180,2576     / 16743,VT,250      / 6239,212.35,USA
448      / 3877,"Jordan, Richard W.",Laguna Niguel,M,49,208.05,8181,1671     / 16743,CA,1546     / 10504,202.13,USA
1146     / 3697,"Visocchi, Regina",Macomb,F,19,246.95,8183,6546     / 16743,MI,1494     / 6239,241.17,USA
442      / 3697,"Rando, Donna M.",Jackson,F,36,228.52,8184,3803     / 16743,NJ,560      / 6239,222.65,USA
1757     / 3877,"Mehrdad, Gus",Washington,M,46,240.23,8185,5524     / 16743,DC,4434     / 10504,234.18,USA
1761     / 3877,"Terzian, Ken",Washington,M,47,240.47,8186,5553     / 16743,DC,4450     / 10504,235.08,USA
2930     / 3877,"Spitler, Bruce L.",Marshfield,M,46,277.30,8187,10843    / 16743,MA,7267     / 10504,271.88,USA
1291     / 3877,"Benz, Wayne O.",Cochrane,M,47,231.17,8188,4158     / 16743,AB,3505     / 10504,225.37,CAN
262      / 3697,"Fox, Katja S.",Wolfeboro,F,38,221.82,8189,2986     / 16743,NH,341      / 6239,216.47,USA
279      / 2037,"Weber, Rolf H.",Zuerich,M,52,231.37,8190,4189     / 16743,,3526     / 10504,226.12,SUI
1899     / 3877,"Gallimore, Kim W.",High Point,M,48,243.50,8192,6019     / 16743,NC,4751     / 10504,237.60,USA
2565     / 3877,"Ferguson, Gary A.",Wyalusing,M,49,262.93,8194,8875     / 16743,PA,6257     / 10504,257.02,USA
2043     / 3877,"Gaasch, Wade R. M.D.",Ellicott City,M,49,246.95,8195,6545     / 16743,MD,5052     / 10504,241.10,USA
1847     / 3877,"Oliver, Roy H.",Alamosa,M,48,242.70,8197,5886     / 16743,CO,4666     / 10504,238.02,USA
335      / 3697,"Arledge, Kristi",Simpsonville,F,34,225.32,8198,3392     / 16743,SC,436      / 6239,220.00,USA
421      / 3697,"Smet, Ellen S.",Albemarle,F,38,227.77,8199,3704     / 16743,NC,534      / 6239,222.23,USA
1173     / 3697,"Boyle, Veronica M.",Norwood,F,30,247.62,8200,6636     / 16743,MA,1534     / 6239,241.95,USA
2134     / 3697,"Andres, Michelle",East Gull Lake,F,27,269.07,8202,9781     / 16743,MN,3067     / 6239,263.10,USA
2147     / 3877,"Roberts, Steven H.",Concord,M,45,250.13,8203,7014     / 16743,NC,5289     / 10504,243.85,USA
1045     / 3697,"Cantwell, Tracy A.",Merrimack,F,26,244.45,8205,6194     / 16743,NH,1336     / 6239,220.48,USA
1469     / 3877,"Snyder, Thomas S.",Allentown,M,45,234.65,8207,4630     / 16743,PA,3851     / 10504,228.55,USA
452      / 3697,"Lee, Meredith L.",Elkhart,F,31,229.00,8208,3851     / 16743,IN,574      / 6239,223.28,USA
569      / 3877,"Wilson, Bob J.",Kennesaw,M,45,212.82,8209,2099     / 16743,GA,1916     / 10504,207.43,USA
149      / 3697,"Oleksak, Lisa E.",Royal Oak,F,28,213.65,8212,2162     / 16743,MI,195      / 6239,207.78,USA
2547     / 3877,"Jow, Kim",West Vancouver,M,44,262.60,8213,8812     / 16743,BC,6224     / 10504,256.63,CAN
1867     / 3877,"Johnson, Kevin A.",Bar Harbor,M,49,242.95,8214,5930     / 16743,ME,4696     / 10504,237.37,USA
2462     / 3877,"Donaldson, Craig",Logan,M,45,260.03,8215,8429     / 16743,UT,6031     / 10504,253.58,USA
1355     / 3697,"Miller, Faith S.",Minneapolis,F,25,251.10,8216,7173     / 16743,MN,1801     / 6239,245.00,USA
554      / 3697,"Weston, Sandy",Simpsonville,F,34,232.38,8217,4340     / 16743,SC,697      / 6239,227.05,USA
53       / 1982,"Ginsburg, Jeri M.",Cary,F,45,215.95,8218,2357     / 16743,NC,222      / 6239,210.63,USA
277      / 2037,"Davidson, David A.",Rochester,M,50,231.25,8219,4172     / 16743,MN,3517     / 10504,226.00,USA
537      / 3697,"Nahigian, Laurie B.",South Boston,F,33,231.68,8220,4237     / 16743,MA,678      / 6239,225.97,USA
1106     / 3877,"Negrete, Enrique J.",Mexico City,M,45,227.28,8223,3646     / 16743,,3127     / 10504,222.02,MEX
419      / 3697,"Fisher, Kimberly D.",New York,F,26,227.75,8224,3700     / 16743,NY,532      / 6239,221.35,USA
316      / 3697,"Bejjani, Marie",Beirut,F,38,224.60,8225,3306     / 16743,,413      / 6239,219.93,LIB
1313     / 3877,"Brady, Joseph T.",Fairfield,M,45,231.58,8226,4224     / 16743,CT,3551     / 10504,225.33,USA
3663     / 3877,"Kwon, Tae Dong",Seoul,M,48,332.13,8227,15200    / 16743,,9650     / 10504,326.42,KOR
2300     / 3877,"Fritzsche, William V.",Costa Mesa,M,48,254.20,8228,7625     / 16743,CA,5618     / 10504,247.83,USA
55       / 1982,"Wirth, Cynde P.",Baden,F,42,217.75,8229,2533     / 16743,PA,241      / 6239,211.80,USA
813      / 2037,"Hintz, Ray",Bismarck,M,55,257.28,8230,8025     / 16743,ND,5825     / 10504,250.92,USA
1680     / 3697,"Miller, Trisha",Bend,F,23,258.50,8231,8203     / 16743,OR,2290     / 6239,252.90,USA
1938     / 3877,"Maxwell, Timothy",Chester Springs,M,49,244.23,8232,6159     / 16743,PA,4838     / 10504,238.48,USA
2521     / 3877,"Brown, John J.",Meridian,M,48,261.85,8233,8691     / 16743,ID,6163     / 10504,256.43,USA
1379     / 3877,"Tucker, Franklin B.",Belmont,M,45,232.65,8235,4373     / 16743,MA,3669     / 10504,227.38,USA
2845     / 3877,"Becker, Scott L.",North Oaks,M,49,273.50,8236,10372    / 16743,MN,7010     / 10504,267.70,USA
386      / 2037,"Hinterleitner, Frank L.",Tomahawk,M,53,237.67,8237,5099     / 16743,WI,4153     / 10504,232.38,USA
1410     / 2037,"Romero, Louie Jr.",Fort Worth,M,50,286.42,8238,11907    / 16743,TX,7801     / 10504,281.57,USA
2238     / 3697,"Katzman, Deborah G.",Whitefish Bay,F,37,272.07,8239,10177    / 16743,WI,3255     / 6239,266.03,USA
354      / 2037,"Jorstad, Robert L.",Hopkinton,M,57,235.87,8240,4806     / 16743,MA,3974     / 10504,233.17,USA
1326     / 3877,"Klose, David L.",Kansas City,M,47,231.88,8241,4269     / 16743,MO,3585     / 10504,225.67,USA
2784     / 3877,"Belli, Stephen J.",Kent,M,46,271.10,8242,10066    / 16743,OH,6862     / 10504,265.67,USA
462      / 3697,"Conlon, Robin A.",Eden Prairie,F,29,229.23,8244,3886     / 16743,MN,585      / 6239,224.08,USA
1570     / 2037,"Cormier, Bob L.",Fredericton,M,53,297.17,8245,12961    / 16743,NB,8390     / 10504,291.95,CAN
167      / 3697,"Ogryzek, Lisa A.",Bristol,F,25,215.77,8246,2348     / 16743,PA,221      / 6239,209.87,USA
588      / 3697,"Dravenstott, Kristie L.",Cincinnati,F,31,233.53,8250,4491     / 16743,OH,737      / 6239,228.40,USA
808      / 3877,"Collazos, German",Houston,M,46,219.68,8251,2734     / 16743,TX,2454     / 10504,216.48,USA
2575     / 3877,"Creppel, Barry J.",Marrero,M,48,263.38,8252,8932     / 16743,LA,6285     / 10504,257.22,USA
2707     / 3877,"Callsen, David",Caldwell,M,48,267.98,8253,9598     / 16743,ID,6625     / 10504,261.92,USA
208      / 3697,"Hogan, Marsha E.",Burlington,F,38,219.22,8255,2678     / 16743,MA,270      / 6239,213.07,USA
1905     / 3877,"Seago, Keith",Boca Raton,M,45,243.58,8256,6035     / 16743,FL,4762     / 10504,234.07,USA
518      / 1982,"Austin, Marcella D.",Albuquerque,F,40,257.35,8257,8038     / 16743,NM,2205     / 6239,251.25,USA
1497     / 2037,"Moffat, Richard W.",Salt Lake City,M,51,292.43,8258,12536    / 16743,UT,8145     / 10504,286.57,USA
1305     / 3877,"Steele, Robert",Flagstaff,M,45,231.48,8259,4207     / 16743,AZ,3538     / 10504,226.10,USA
1253     / 3877,"Chelius, Mark A.",Sinking Spring,M,46,230.62,8260,4074     / 16743,PA,3440     / 10504,224.95,USA
280      / 2037,"Gullage, Daniel M.",Orange,M,51,231.42,8263,4197     / 16743,MA,3529     / 10504,225.20,USA
124      / 539,"Harris, Jerry L.",Durham,M,64,270.05,8264,9919     / 16743,NC,6778     / 10504,264.57,USA
569      / 3697,"Dukes, Julie",Pasadena,F,34,232.90,8266,4406     / 16743,MD,716      / 6239,226.68,USA
1688     / 3877,"Ball, George G.",Richmond,M,45,239.08,8267,5333     / 16743,VA,4305     / 10504,232.35,USA
529      / 2037,"Hitchko, Edward B.",Calistoga,M,54,243.60,8268,6042     / 16743,CA,4768     / 10504,237.68,USA
2961     / 3877,"Urban, Richard L. Jr.",Windham,M,49,278.92,8269,11044    / 16743,CT,7368     / 10504,273.25,USA
733      / 3877,"Berlingeri, Antonio L.",Bayamon,M,45,217.80,8270,2538     / 16743,PR,2296     / 10504,211.62,USA
1735     / 3877,"Severs, John D.",Wilton,M,48,239.83,8271,5452     / 16743,IA,4390     / 10504,234.43,USA
2342     / 3877,"Bogert, Michael E.",Little Elm,M,48,255.95,8272,7832     / 16743,TX,5720     / 10504,249.77,USA
3164     / 3877,"Bringley, Robert P.",Rochester,M,48,289.72,8273,12277    / 16743,NY,8002     / 10504,283.37,USA
62       / 1982,"Earle, Nancy L.",Sanibel,F,43,220.18,8274,2774     / 16743,FL,287      / 6239,214.95,USA
1143     / 3877,"Clemmons, David B.",Bismarck,M,49,228.02,8275,3740     / 16743,ND,3198     / 10504,221.63,USA
2833     / 3877,"Hagerty, Fran",Grapevine,M,48,272.95,8277,10295    / 16743,TX,6976     / 10504,266.98,USA
2585     / 3877,"Vieira, Abilio D.",Brampton,M,45,263.83,8278,8993     / 16743,ON,6322     / 10504,259.10,CAN
980      / 3877,"Pearse, David K.",Durban,M,45,224.27,8279,3265     / 16743,,2863     / 10504,219.27,RSA
487      / 3697,"Dresden, Heidi",Milwaukee,F,32,229.95,8280,3981     / 16743,WI,613      / 6239,223.87,USA
2748     / 3697,"Russell, Nancy D.",London,F,37,291.93,8282,12493    / 16743,ON,4369     / 6239,285.50,CAN
1917     / 2037,"Brinn, Chuck S.",Cincinnati,M,51,345.45,8283,15781    / 16743,OH,9991     / 10504,339.47,USA
440      / 3697,"Larsen, Rebecca L.",San Diego,F,29,228.38,8284,3788     / 16743,CA,556      / 6239,223.33,USA
464      / 3697,"Fitt, Marie",Big Pine,F,26,229.28,8285,3890     / 16743,CA,587      / 6239,223.20,USA
2848     / 3877,"Smith, Frank J.",Lexington,M,47,273.60,8286,10384    / 16743,SC,7017     / 10504,267.32,USA
1058     / 3877,"Byron, Dennis W.",Palm Harbor,M,46,226.12,8287,3491     / 16743,FL,3023     / 10504,220.28,USA
2427     / 3877,"Stump, Dennis",New Orleans,M,47,258.70,8288,8231     / 16743,LA,5933     / 10504,252.65,USA
1946     / 3877,"Melling, Hugh",Harbor Springs,M,48,244.37,8289,6180     / 16743,MI,4848     / 10504,238.47,USA
253      / 3697,"Miller, Chelsea A.",Findlay,F,20,221.63,8290,2963     / 16743,OH,332      / 6239,215.77,USA
191      / 2037,"Jolley, Wayne L.",Brooklyn,M,53,223.50,8291,3185     / 16743,CT,2796     / 10504,218.32,USA
806      / 2037,"Romkema, Fred W.",Spearfish,M,56,256.90,8292,7963     / 16743,SD,5798     / 10504,250.82,USA
1747     / 3877,"Ottaviano, Gerard J.",Westford,M,46,240.07,8293,5498     / 16743,MA,4417     / 10504,233.73,USA
226      / 2037,"Olerich, Tom R.",Olathe,M,54,227.52,8295,3675     / 16743,KS,3149     / 10504,222.13,USA
544      / 2037,"Pescia, Giulio M.",Ozark,M,52,243.95,8296,6106     / 16743,AL,4808     / 10504,237.63,USA
931      / 3697,"Grimes, Annika L.",Highland,F,36,241.97,8297,5769     / 16743,UT,1183     / 6239,235.77,USA
1462     / 3877,"Whittington, Gary",Iowa City,M,49,234.57,8298,4613     / 16743,IA,3838     / 10504,228.35,USA
1690     / 3877,"Reid, Bert",Taylorsville,M,45,239.10,8300,5336     / 16743,UT,4308     / 10504,233.08,USA
790      / 3877,"Rivera, Fidel T.",Pasco,M,45,219.35,8301,2690     / 16743,WA,2419     / 10504,213.80,USA
341      / 539,"Bettler, Budd PhD.",Newark,M,60,309.58,8303,13891    / 16743,DE,8915     / 10504,303.25,USA
263      / 3697,"Fligge, Lisa J.",Sioux Falls,F,38,221.88,8304,2994     / 16743,SD,342      / 6239,215.93,USA
160      / 3697,"Mc Kernan, Patti",Blue Bell,F,37,215.02,8305,2285     / 16743,PA,212      / 6239,208.92,USA
582      / 2037,"Pinzur, Neil S.",Highland Park,M,51,245.72,8307,6389     / 16743,IL,4964     / 10504,239.73,USA
998      / 2037,"Plough, John J. Esq",Ravenna,M,56,266.37,8308,9361     / 16743,OH,6504     / 10504,251.48,USA
1640     / 3877,"Grossman, Marshall",E. Granby,M,47,238.07,8309,5161     / 16743,CT,4195     / 10504,232.10,USA
162      / 1982,"Puzzo, Linda J.",West Keansburg,F,48,236.27,8310,4866     / 16743,NJ,860      / 6239,230.17,USA
627      / 3697,"Deppen, Kimberly A.",Amherst,F,39,234.92,8311,4664     / 16743,NH,787      / 6239,229.45,USA
1323     / 3877,"Stechison, Michael T.",Atlanta,M,47,231.87,8312,4264     / 16743,GA,3581     / 10504,226.78,USA
254      / 2037,"Nacht, Carl H.",New York,M,54,229.70,8313,3947     / 16743,NY,3344     / 10504,224.52,USA
594      / 3877,"Martinez, Fidel",Long Beach,M,49,213.72,8314,2169     / 16743,CA,1973     / 10504,205.93,USA
671      / 1982,"Moloney, Jenny",Portland Dorset,F,43,263.18,8315,8904     / 16743,,2634     / 6239,256.77,GBR
2059     / 3877,"Jones, Christopher P.",Bedford,M,49,247.47,8317,6615     / 16743,NH,5091     / 10504,241.45,USA
16       / 539,"Mimori, Katsuhiro",Fukushima Ken,M,64,227.33,8319,3655     / 16743,,3135     / 10504,221.85,JPN
1295     / 2037,"Mihalyi, Jules S.",Langley,M,50,279.92,8321,11134    / 16743,BC,7418     / 10504,274.05,CAN
758      / 3877,"Murphy, Pat",Fort Worth,M,47,218.42,8322,2596     / 16743,TX,2342     / 10504,212.78,USA
2327     / 3697,"Brown, Doreen M.",Tuolumne,F,38,275.25,8323,10573    / 16743,CA,3456     / 6239,269.87,USA
3832     / 3877,"Gaiser, John W.",Mtn. View,M,46,360.85,8324,16386    / 16743,CA,10313    / 10504,354.75,USA
479      / 2037,"Mc Daniel, Jack",Brunswick,M,52,241.60,8325,5707     / 16743,OH,4547     / 10504,235.87,USA
2001     / 3877,"Malin, Jonathan A.",Chapel Hill,M,41,245.68,8328,6378     / 16743,NC,4958     / 10504,239.35,USA
1459     / 3877,"Richard, Ralph D.",Miramichi,M,46,234.52,8329,4609     / 16743,NB,3835     / 10504,228.68,CAN
632      / 2037,"Hoeksma, Wolfgang",Miramichi,M,57,247.68,8330,6643     / 16743,NB,5108     / 10504,241.85,CAN
1559     / 3877,"Johnson, Gary C.",Houston,M,49,236.43,8333,4899     / 16743,TX,4029     / 10504,230.63,USA
495      / 2037,"Hand, John R. Jr.",Bear,M,55,241.98,8334,5773     / 16743,DE,4589     / 10504,235.87,USA
1143     / 3697,"Anthony, Katherine A.",Waupaca,F,26,246.88,8335,6536     / 16743,WI,1489     / 6239,240.58,USA
475      / 2037,"Westbrook, Lee A.",Hammondsport,M,52,241.43,8337,5681     / 16743,NY,4531     / 10504,234.53,USA
2085     / 3877,"Amos, Nelson",Savannah,M,47,248.35,8338,6746     / 16743,GA,5152     / 10504,242.10,USA
1720     / 3877,"Sweeney, John D.",Dedham,M,47,239.58,8342,5411     / 16743,MA,4364     / 10504,233.65,USA
2927     / 3697,"Gilliam, Kim A.",Newton,F,39,303.28,8343,13459    / 16743,NC,4766     / 6239,297.23,USA
1136     / 3877,"Shiptoski, Richard C.",Shickshinny,M,46,227.88,8344,3724     / 16743,PA,3187     / 10504,221.77,USA
2591     / 3877,"Koenig, John",Houston,M,49,263.90,8345,9002     / 16743,TX,6330     / 10504,258.17,USA
154      / 3697,"Clegg, Holly H.",Saddle River,F,26,214.02,8346,2197     / 16743,NJ,202      / 6239,208.07,USA
73       / 1982,"Brooking, Sally J.",Marietta,F,47,221.17,8347,2894     / 16743,GA,314      / 6239,215.98,USA
446      / 3697,"Spidle, Liljana J.",South Orange,F,37,228.60,8349,3811     / 16743,NJ,565      / 6239,222.42,USA
257      / 1982,"Knapp-Rosentreter, Cheryl L.",Geneva,F,43,244.03,8350,6125     / 16743,IL,1307     / 6239,241.20,USA
2949     / 3877,"Trimis, Epaminondas A.",Woodinville,M,45,278.55,8351,10997    / 16743,WA,7342     / 10504,273.42,USA
174      / 3697,"Brownawell, Janet L.",New Brighton,F,23,216.55,8352,2412     / 16743,MN,229      / 6239,211.23,USA
1016     / 3877,"Korst, Michael W.",Morris,M,46,225.07,8354,3363     / 16743,IL,2936     / 10504,219.07,USA
3264     / 3877,"Novak, David",Lincoln Park,M,46,295.55,8355,12823    / 16743,NJ,8301     / 10504,289.30,USA
514      / 3697,"Parker, Whitni",Provo,F,24,231.07,8357,4136     / 16743,UT,649      / 6239,225.33,USA
2417     / 3877,"Tyler, Dave",Lowell,M,45,258.47,8358,8195     / 16743,MA,5910     / 10504,252.45,USA
2748     / 3877,"Mistrot, Thomas R.",Valrico,M,49,269.55,8359,9849     / 16743,FL,6742     / 10504,263.45,USA
530      / 2037,"Pfeiffer, Helmut",Berlin,M,51,243.62,8360,6044     / 16743,,4769     / 10504,237.80,GER
2655     / 3877,"Furness, Peter",Middlesex,M,46,265.83,8361,9286     / 16743,,6466     / 10504,260.08,GBR
1449     / 3877,"Goff, David A. M.D.",Raleigh,M,48,234.32,8362,4574     / 16743,NC,3810     / 10504,228.78,USA
1974     / 3877,"Moore, Earle J.",Bloomsburg,M,45,245.07,8363,6288     / 16743,PA,4907     / 10504,238.95,USA
1231     / 3697,"Jensen, Bobbie-Jean D.",Nanaimo,F,34,248.62,8365,6789     / 16743,BC,1611     / 6239,242.60,CAN
1098     / 3877,"Johnston, Rodney V.",Kansas City,M,46,227.12,8366,3618     / 16743,MO,3110     / 10504,221.15,USA
3126     / 3877,"Asplund, David E. Sr.",Durham,M,45,288.05,8367,12098    / 16743,CT,7909     / 10504,282.02,USA
53       / 2037,"Grogan, Paul",Hudson,M,50,205.73,8368,1499     / 16743,MA,1390     / 10504,199.50,USA
58       / 3697,"Hogan, Emily K.",Nothboro,F,24,199.67,8369,1102     / 16743,MA,77       / 6239,193.38,USA
1561     / 3877,"Debrincat, Jim",Livonia,M,46,236.45,8371,4903     / 16743,MI,4032     / 10504,230.42,USA
2377     / 3877,"Waage, Jon Esq",Denton,M,46,256.88,8373,7957     / 16743,TX,5795     / 10504,251.88,USA
2375     / 3877,"Joyce, Christopher M.D.",Oakbrook,M,45,256.85,8374,7954     / 16743,IL,5793     / 10504,250.58,USA
1436     / 3877,"Wachter, William N.",Frankfort,M,45,234.00,8375,4539     / 16743,IL,3783     / 10504,228.45,USA
384      / 2037,"Jendrzejek, David",Minneapolis,M,52,237.53,8377,5076     / 16743,MN,4140     / 10504,231.25,USA
2004     / 3697,"Law, Kate N.",Everett,F,26,265.87,8378,9290     / 16743,WA,2824     / 6239,259.63,USA
1691     / 3877,"Paddison, Chris S.",Dallas,M,46,239.10,8379,5337     / 16743,TX,4309     / 10504,234.27,USA
212      / 3697,"Johns, Carol",Berkeley,F,31,219.40,8380,2698     / 16743,CA,275      / 6239,214.22,USA
767      / 3697,"Donlon, Amy N.",Manahawkin,F,27,238.02,8381,5155     / 16743,NJ,966      / 6239,232.43,USA
1257     / 2037,"Hasson, Jack H. M.D.",Birmingham,M,59,277.47,8382,10870    / 16743,AL,7283     / 10504,272.13,USA
234      / 2037,"Basham, Frank",Huntington,M,56,228.18,8383,3763     / 16743,WV,3213     / 10504,222.72,USA
1495     / 3877,"Murphy, Terry",Atlanta,M,49,235.18,8384,4707     / 16743,GA,3903     / 10504,229.78,USA
85       / 1982,"Beckett, Dorothy",Columbia,F,46,223.42,8385,3171     / 16743,MD,387      / 6239,218.23,USA
2404     / 3877,"Clark, George S.",Halifax,M,45,258.08,8387,8136     / 16743,NS,5884     / 10504,251.98,CAN
447      / 2037,"Goins, Keith R.",Dansville,M,51,240.08,8388,5502     / 16743,NY,4419     / 10504,233.93,USA
1639     / 3877,"Barden, Michael D.",Shelby Township,M,45,238.07,8389,5160     / 16743,MI,4194     / 10504,231.98,USA
746      / 2037,"Del Sole, Michael P.",Middletown,M,50,253.37,8390,7495     / 16743,CT,5545     / 10504,247.90,USA
1548     / 3697,"Powell, Nicole",Hampton,F,22,255.48,8391,7764     / 16743,NH,2076     / 6239,250.33,USA
1963     / 3697,"Bender, Christina R.",Kenner,F,26,265.07,8392,9163     / 16743,LA,2761     / 6239,258.63,USA
423      / 3697,"Sealy, Stephanie D.",Dartmouth,F,31,227.83,8393,3715     / 16743,NS,536      / 6239,222.00,CAN
366      / 2037,"Martinez, Albert",Chino Hills,M,57,236.55,8394,4914     / 16743,CA,4042     / 10504,230.73,USA
925      / 3877,"Mc Caffrey, Timothy",Mclean,M,45,222.92,8395,3114     / 16743,VA,2745     / 10504,217.23,USA
2881     / 3877,"Franck, Paul",Ocala,M,48,274.93,8396,10546    / 16743,FL,7108     / 10504,268.72,USA
2744     / 3877,"Crogan, Jack P.",Boardman,M,46,269.30,8397,9816     / 16743,OH,6732     / 10504,262.92,USA
